"order_id","order_date","quantity","customer_id","name","email","phone","address","birthdate","product_id","name (Right)","category","price","stock"
3848,"2024-07-18",6,60,"Eric Mills","Eric@default.com",123456789,"2108 Baker Loop, Davidport, MA 32636","1976-09-23",242,"Toward","Clothing",383.97,576
3849,"2025-04-11",3,251,"Margaret Warren","Margaret@default.com",123456789,"354 David Wells, New Shelby, SC 70097","1975-04-28",182,"Republican","Clothing",41.05,603
3850,"2024-08-16",1,89,"Katrina Olsen","Katrina@default.com",123456789,"485 Thomas Fields Suite 206, Lake Morgan, LA 51618","1961-07-09",24,"Go","Clothing",440.24,606
3851,"2024-07-18",6,947,"Kevin Taylor","Kevin@default.com",123456789,"6529 Kyle Rue, North Julie, ND 92276","1958-10-27",3,"Suffer","Books",212.52,117
3852,"2024-11-13",10,445,"Phillip Maxwell","Phillip@default.com",123456789,"PSC 9705, Box 4144, APO AE 46357","1995-03-04",130,"High","Electronics",355.85,776
3853,"2025-01-24",10,119,"Katherine Johnson","Katherine@default.com",123456789,"23524 Pollard Bridge Suite 492, Cruzborough, CA 57661","1960-02-12",259,"Their","Clothing",205.14,461
3854,"2024-12-13",7,465,"Denise James","Denise@default.com",123456789,"07373 Natasha Mission Apt. 195, North Jerry, OR 77842","1977-01-06",196,"Little","Beauty",479.19,14
3855,"2024-12-28",1,627,"Stephanie Allen","Stephanie@default.com",123456789,"USNV Williams, FPO AE 20586","2005-03-02",155,"Defense","Beauty",153.97,763
3856,"2023-08-07",5,624,"Stacy Davis","Stacy@default.com",123456789,"640 Williamson Hollow, North Williamtown, TN 86092","1980-11-19",203,"Night","Clothing",335.45,55
3857,"2024-01-21",4,57,"Daniel Strong","Daniel@default.com",123456789,"13439 Stanley Mission, Samanthachester, SC 33258","1986-02-13",190,"Subject","Clothing",7.74,198
3858,"2023-09-22",9,317,"Luis Williamson","Luis@default.com",123456789,"40150 Johns Port, North Alanport, VA 56504","1980-08-24",68,"Do","Books",68.09,751
3859,"2025-07-01",8,683,"Amber Vang","Amber@default.com",123456789,"41266 Pearson Groves, Martinezmouth, ME 39315","1969-08-23",287,"Level","Clothing",327.62,160
3860,"2024-11-11",9,760,"Michael Rogers","Michael@default.com",123456789,"90443 Smith Roads Apt. 387, Jennyhaven, ID 29715","1983-11-13",22,"Year","Beauty",466.96,203
3861,"2023-07-28",8,674,"Taylor Ross","Taylor@default.com",123456789,"35318 Brady Curve, West Lisaview, IA 78672","1970-01-01",298,"Human","Beauty",384.61,723
3862,"2024-03-13",6,759,"Tyler Davidson","Tyler@default.com",123456789,"2503 Christopher Prairie, South Erik, CA 03245","1971-03-04",92,"Quality","Beauty",432.71,902
3863,"2024-04-29",4,180,"Kathleen Barnes","Kathleen@default.com",123456789,"311 Singleton Bypass Suite 039, Mariahchester, MT 19275","2007-06-29",134,"Choose","Electronics",361.12,661
3864,"2025-03-24",6,123,"Charles Davies","Charles@default.com",123456789,"48858 Harding Corner, Sharontown, PA 97788","1999-06-01",87,"Impact","Books",17.27,251
3865,"2024-01-10",8,13,"Amy Clayton","Amy@default.com",123456789,"7289 Bond Manors Apt. 951, New Davidland, OR 59011","1984-12-14",258,"Media","Home",341.18,389
3866,"2025-04-05",8,725,"Jennifer Davis","Jennifer@default.com",123456789,"85908 Glover Street, East David, MD 69412","1967-05-16",253,"Our","Electronics",114.17,809
3867,"2025-04-21",9,141,"Donald Farley","Donald@default.com",123456789,"PSC 1594, Box 8729, APO AP 43428","1961-08-20",174,"Owner","Beauty",376.81,706
3868,"2025-01-12",9,719,"Robert Jimenez","Robert@default.com",100551719,"0430 Horn Centers Apt. 396, Kennethville, FL 74319","1995-06-18",240,"Consider","Clothing",349.28,152
3869,"2025-05-17",2,12,"Andrew Reyes","Andrew@default.com",123456789,"401 Mitchell Points Suite 246, Anthonychester, OH 78746","1977-11-28",68,"Do","Books",68.09,751
3870,"2023-07-30",2,168,"Maria Petersen","Maria@default.com",123456789,"8635 Amanda Causeway, Mitchellmouth, PA 46413","1958-07-14",46,"Couple","Beauty",135.67,379
3871,"2025-01-04",7,509,"Sharon Ramos","Sharon@default.com",123456789,"4965 Debra Inlet, East Caroline, KS 65009","1983-10-10",163,"Including","Electronics",223.87,257
3872,"2024-12-22",2,976,"Renee Smith","Renee@default.com",123456789,"Unit 6734 Box 5729, DPO AA 68966","1963-10-29",272,"Me","Clothing",192.66,757
3873,"2024-08-19",7,356,"Lisa White","Lisa@default.com",123456789,"5303 Moreno Locks Apt. 242, South Cherylstad, AL 28602","1988-08-08",222,"Newspaper","Electronics",140.93,188
3874,"2024-06-27",3,536,"Shawn Rodgers","Shawn@default.com",123456789,"94237 Kelsey Fork Apt. 613, Whitakerbury, MT 26386","1989-03-29",73,"Human","Beauty",449.97,630
3875,"2025-02-13",1,530,"Richard Collier","Richard@default.com",123456789,"515 Kim Villages Suite 232, Port Rachel, SC 55606","2004-09-28",134,"Choose","Electronics",361.12,661
3876,"2024-05-30",3,802,"Joshua Peterson","Joshua@default.com",123456789,"USNV Moore, FPO AE 64339","1981-12-25",60,"Low","Electronics",9.79,650
3877,"2025-02-18",9,843,"Leah Davis","Leah@default.com",123456789,"239 Murphy Parkway Suite 261, Phillipsfurt, WI 08637","1990-10-26",161,"These","Books",329.08,277
3878,"2025-04-01",2,739,"Thomas Michael","Thomas@default.com",123456789,"47025 Rasmussen Springs, Lindseyberg, WV 06990","1971-03-15",23,"Unit","Home",441.03,77
3879,"2023-12-09",3,266,"Brian Williams","Brian@default.com",123456789,"63982 Smith Mall Suite 724, North Chelsea, CO 57715","1976-11-19",66,"Democrat","Books",293.34,445
3880,"2024-01-15",4,171,"Alison Taylor","Alison@default.com",123456789,"5797 Cummings Valleys, Elijahport, AK 06383","1980-01-03",256,"Charge","Home",19.37,794
3881,"2023-11-10",8,381,"William Edwards","William@default.com",123456789,"91031 Jessica Trail Apt. 377, New Joseph, AR 02517","1962-11-05",144,"Task","Electronics",153.66,708
3882,"2024-02-25",2,130,"Ruben Wright","Ruben@default.com",123456789,"PSC 3036, Box 5282, APO AE 32743","1966-06-12",185,"Team","Books",101.25,537
3883,"2024-07-10",1,768,"David Davidson","David@default.com",123456789,"880 Andres Estates, South Scott, MO 99327","1985-11-16",221,"Focus","Clothing",315.24,348
3884,"2025-03-17",7,800,"Allison Gutierrez","Allison@default.com",123456789,"640 Garcia Terrace, New Joannaberg, PA 73274","1955-08-18",145,"Interest","Books",158.1,249
3885,"2025-05-02",8,895,"Wendy Ward","Wendy@default.com",123456789,"PSC 5261, Box 8016, APO AE 07994","1978-08-03",135,"May","Books",372.27,728
3886,"2024-03-15",3,276,"Jessica Fields","Jessica@default.com",123456789,"Unit 8652 Box 8531, DPO AP 12345","1981-11-12",136,"Close","Home",336.96,502
3887,"2025-01-22",9,751,"Shannon Rivera","Shannon@default.com",123456789,"77017 Nicole Mall Apt. 758, West Carol, UT 82218","1962-07-21",265,"Industry","Home",200.04,439
3888,"2025-05-09",8,908,"Tammy Brown","Tammy@default.com",123456789,"65294 Padilla Village Suite 732, Kellymouth, KY 24930","2004-04-04",161,"These","Books",329.08,277
3889,"2024-10-21",3,121,"Christine Hoffman","Christine@default.com",368165837,"22891 Kimberly Canyon Apt. 359, Johnville, CO 50105","1983-07-18",224,"Campaign","Home",146.44,52
3890,"2024-06-07",9,790,"Walter Lee","Walter@default.com",123456789,"275 Nancy Greens, West Johnathan, WA 73773","1988-03-02",85,"Remember","Clothing",406.33,330
3891,"2024-04-16",7,922,"Michael David","Michael@default.com",123456789,"376 Luna Cove, East Brandon, LA 39915","1967-04-05",162,"Change","Clothing",235.17,313
3892,"2024-03-05",7,31,"Dr. Travis Collins DDS","Dr.@default.com",123456789,"490 Velazquez Falls Suite 254, Jasonside, NY 89189","1987-06-13",252,"Weight","Electronics",303.61,610
3893,"2024-01-16",1,344,"Jared Vaughn","Jared@default.com",123456789,"0224 Jody Shoal Suite 258, Joshualand, ND 18766","1954-07-22",78,"Radio","Home",442.65,495
3894,"2024-06-06",5,827,"Jason Martinez","Jason@default.com",123456789,"560 Carol Lock Apt. 154, Port Robertville, NY 75887","1980-11-04",285,"Himself","Beauty",326.82,565
3895,"2024-07-18",2,440,"David Boyd","David@default.com",123456789,"Unit 8741 Box 5566, DPO AA 96417","1998-06-16",226,"Thing","Home",163.26,963
3896,"2025-07-14",7,279,"Sharon Larson","Sharon@default.com",123456789,"7251 Robinson Valley, Novakborough, AR 49328","1997-04-05",28,"Cup","Electronics",353.25,248
3897,"2024-04-05",5,537,"Tammie Becker","Tammie@default.com",123456789,"211 Larry Branch, Lukehaven, NH 10021","1973-09-17",97,"Million","Home",436.72,583
3898,"2024-07-09",5,66,"Donald Marsh","Donald@default.com",123456789,"3926 Butler Course, North Stephenland, WV 55310","1975-10-03",77,"Drug","Clothing",391.16,793
3899,"2024-08-19",9,270,"Christian Johnson","Christian@default.com",123456789,"363 Michael Hill, South Kathryn, ND 42546","1963-02-08",28,"Cup","Electronics",353.25,248
3900,"2025-01-26",6,730,"Erin Schneider","Erin@default.com",123456789,"19858 Christopher Loop Apt. 613, Wangfort, IL 37085","1969-04-29",118,"Wind","Clothing",93.39,282
3901,"2024-02-07",10,999,"Angela Lopez","Angela@default.com",123456789,"917 Brooks Isle Suite 447, New Zachary, PA 27987","1968-09-02",94,"Walk","Clothing",137.07,249
3902,"2024-07-27",6,591,"Daniel Gaines","Daniel@default.com",123456789,"1000 Noah Forest, East Nicoleburgh, MI 92418","1990-11-30",19,"Foot","Electronics",41.26,406
3903,"2024-01-02",10,643,"Jack York","Jack@default.com",123456789,"891 John Prairie Suite 109, Tabithabury, VT 91265","1977-12-02",241,"Finally","Home",429.08,830
3904,"2024-03-07",3,79,"Erin Pierce","Erin@default.com",123456789,"258 Walls Square Apt. 365, East Jennifer, VT 01045","1958-11-09",134,"Choose","Electronics",361.12,661
3905,"2025-03-26",3,509,"Sharon Ramos","Sharon@default.com",123456789,"4965 Debra Inlet, East Caroline, KS 65009","1983-10-10",84,"Type","Electronics",488.22,274
3906,"2025-04-30",5,467,"Christopher Harris","Christopher@default.com",123456789,"PSC 6832, Box 6265, APO AA 93201","1958-06-18",240,"Consider","Clothing",349.28,152
3907,"2025-01-16",9,524,"Alexis Morgan","Alexis@default.com",123456789,"81361 Jean Point Suite 354, South Elizabethchester, TX 33058","1988-10-25",224,"Campaign","Home",146.44,52
3908,"2024-03-10",4,369,"Laura Calderon","Laura@default.com",123456789,"0648 Williams Cliff, West Traci, OH 32707","1983-07-31",60,"Low","Electronics",9.79,650
3909,"2024-04-27",10,57,"Daniel Strong","Daniel@default.com",123456789,"13439 Stanley Mission, Samanthachester, SC 33258","1986-02-13",254,"Establish","Clothing",113.61,633
3910,"2025-02-21",6,512,"Danielle Williams","Danielle@default.com",123456789,"23413 Hill Rapids, North Gwendolyn, OH 39208","1957-01-27",21,"Admit","Clothing",136.27,732
3911,"2025-02-05",9,880,"Elizabeth Krueger","Elizabeth@default.com",123456789,"90396 Victoria Curve, Marthafort, WI 33585","1971-04-15",227,"Throughout","Home",272.38,882
3912,"2025-01-29",10,581,"Amy Lewis","Amy@default.com",123456789,"6441 Douglas Parkways, Thompsonhaven, WI 43098","1991-12-23",183,"Age","Books",210.15,1000
3913,"2025-05-11",5,171,"Alison Taylor","Alison@default.com",123456789,"5797 Cummings Valleys, Elijahport, AK 06383","1980-01-03",288,"Note","Electronics",378.35,2
3914,"2024-05-24",8,377,"Dr. Shannon Beasley MD","Dr.@default.com",123456789,"427 Fletcher Ford Apt. 871, South Mary, ND 99472","1979-08-03",249,"Foot","Electronics",212.42,782
3915,"2024-11-15",8,162,"Crystal Morrison","Crystal@default.com",123456789,"7102 Morris Avenue Suite 137, North Kurtshire, KY 35397","1956-09-21",235,"Capital","Clothing",210.81,590
3916,"2024-01-05",4,262,"Leah Hernandez","Leah@default.com",123456789,"757 Monica Port Suite 543, North Barbarashire, CO 21652","1995-08-18",253,"Our","Electronics",114.17,809
3917,"2025-03-31",6,792,"Ashley Young","Ashley@default.com",123456789,"2243 Jennifer Dale Suite 944, West Robertburgh, DE 28921","1987-03-30",58,"Lead","Clothing",278.08,983
3918,"2025-05-29",3,106,"Michelle Martin","Michelle@default.com",123456789,"524 Shelley Bypass Apt. 789, Hoodborough, MD 83582","1983-04-27",76,"Size","Clothing",55.88,551
3919,"2024-03-20",3,916,"Ronald Watts","Ronald@default.com",123456789,"5787 Tracy Corners, Tarastad, MA 68389","1985-05-27",64,"Mother","Books",275.07,724
3920,"2025-02-23",9,588,"Logan Ford","Logan@default.com",123456789,"0146 Robinson Mountains, West Jerry, ID 41507","1971-10-06",179,"Because","Home",126.2,495
3921,"2025-03-22",8,691,"Joshua Richard","Joshua@default.com",123456789,"5316 Joseph Roads Suite 592, Michaelchester, NM 12696","1964-07-03",48,"Article","Home",453.14,518
3922,"2023-08-11",1,741,"Theresa Thomas","Theresa@default.com",123456789,"9046 Sara Causeway Suite 797, Stokesville, IN 72886","1957-08-07",105,"Place","Beauty",16.71,332
3923,"2025-05-28",6,119,"Katherine Johnson","Katherine@default.com",123456789,"23524 Pollard Bridge Suite 492, Cruzborough, CA 57661","1960-02-12",146,"Responsibility","Beauty",207.15,313
3924,"2025-04-11",7,234,"Danielle Rodriguez","Danielle@default.com",123456789,"35697 Sarah Fork, New Michaelside, NH 50097","1966-05-06",93,"Happy","Books",406.32,461
3925,"2025-01-27",3,759,"Tyler Davidson","Tyler@default.com",123456789,"2503 Christopher Prairie, South Erik, CA 03245","1971-03-04",87,"Impact","Books",17.27,251
3926,"2024-05-26",3,522,"Natalie Simmons","Natalie@default.com",123456789,"0444 Peterson Valleys, South Matthewville, NJ 02598","1971-07-23",261,"Talk","Electronics",236.36,453
3927,"2025-04-02",8,3,"Stacey Gomez","Stacey@default.com",123456789,"714 Collins Brooks Suite 328, Lake Wendyberg, ID 16938","2007-02-24",140,"And","Books",168.45,95
3928,"2023-07-21",2,46,"Victoria Cervantes","Victoria@default.com",123456789,"890 Short Prairie Suite 778, Georgeton, NH 37809","1995-12-24",289,"Air","Beauty",475.06,418
3929,"2024-10-13",1,880,"Elizabeth Krueger","Elizabeth@default.com",123456789,"90396 Victoria Curve, Marthafort, WI 33585","1971-04-15",300,"Against","Beauty",305.59,719
3930,"2025-04-17",5,884,"Bruce Valenzuela","Bruce@default.com",123456789,"7056 Anthony Flats, East Jon, NM 17942","1964-10-29",109,"List","Books",483.61,363
3931,"2025-05-12",4,13,"Amy Clayton","Amy@default.com",123456789,"7289 Bond Manors Apt. 951, New Davidland, OR 59011","1984-12-14",299,"Just","Clothing",88.06,289
3932,"2024-03-27",4,251,"Margaret Warren","Margaret@default.com",123456789,"354 David Wells, New Shelby, SC 70097","1975-04-28",3,"Suffer","Books",212.52,117
3933,"2025-01-08",2,48,"Wayne Osborne","Wayne@default.com",123456789,"PSC 0547, Box 6097, APO AE 51438","1966-03-19",270,"Deep","Beauty",233.54,624
3934,"2023-08-06",9,484,"Joseph Ortiz","Joseph@default.com",123456789,"90092 Sanders Ridge, New Connie, DE 71939","1988-11-27",293,"Opportunity","Beauty",67.48,481
3935,"2025-04-30",8,373,"Jason Bowman","Jason@default.com",123456789,"76855 William Canyon Suite 215, East Susan, IA 35646","1978-11-17",93,"Happy","Books",406.32,461
3936,"2023-10-31",6,393,"Mr. Matthew Jackson","Mr.@default.com",123456789,"007 Harrison Overpass Suite 144, New Marissashire, MT 76280","1984-05-01",214,"Professor","Clothing",373.11,893
3937,"2025-02-04",2,943,"Brian Johnson","Brian@default.com",123456789,"88152 Wilcox Drive, Kirkbury, HI 68343","1991-12-16",40,"Theory","Books",278.85,801
3938,"2024-04-23",1,154,"Johnny Cantu","Johnny@default.com",123456789,"PSC 1604, Box 1798, APO AA 68618","1992-03-05",127,"Card","Books",195.67,416
3939,"2023-12-08",10,184,"Cathy Cunningham","Cathy@default.com",123456789,"013 Mcneil Stravenue, Lake Jordan, MA 43529","1970-12-22",256,"Charge","Home",19.37,794
3940,"2024-12-20",8,954,"Heather Hamilton","Heather@default.com",123456789,"4850 John Plains Suite 737, Lindaland, MI 15861","1963-12-07",49,"Factor","Electronics",423.82,663
3941,"2024-09-14",10,984,"Kimberly Roman","Kimberly@default.com",123456789,"988 Emily Drive Suite 030, South Joshua, MA 53289","2005-03-03",169,"This","Electronics",46.97,122
3942,"2025-03-08",3,879,"Mark Williams","Mark@default.com",123456789,"846 Martin Land, Rayside, ND 34928","2001-12-01",14,"Street","Electronics",377.17,589
3943,"2024-09-13",2,37,"James Williams","James@default.com",123456789,"8223 Cody Squares, North Heather, UT 93958","1973-11-28",146,"Responsibility","Beauty",207.15,313
3944,"2025-03-10",6,567,"Matthew Smith","Matthew@default.com",123456789,"2420 David Harbor Apt. 442, Ericksonport, IA 36058","1965-01-01",63,"As","Home",452.44,470
3945,"2023-12-11",9,823,"Kyle Nelson","Kyle@default.com",123456789,"85379 Perry Estates, New Samuel, NM 72793","1986-03-14",202,"Model","Electronics",401.7,997
3946,"2023-10-08",4,936,"Kelly Brown","Kelly@default.com",123456789,"364 Hardy Throughway Apt. 146, Molinaburgh, NY 75216","1958-11-07",192,"Back","Electronics",386.17,232
3947,"2023-12-19",6,732,"Holly Houston","Holly@default.com",123456789,"28610 Cheryl Shoal, Dennischester, MS 58140","2005-02-01",55,"Direction","Clothing",320.37,501
3948,"2025-01-25",1,759,"Tyler Davidson","Tyler@default.com",123456789,"2503 Christopher Prairie, South Erik, CA 03245","1971-03-04",166,"Total","Electronics",451.08,738
3949,"2023-11-02",4,672,"Louis Higgins","Louis@default.com",123456789,"021 Valdez Vista Apt. 089, Cassandramouth, NV 91921","1968-12-02",79,"Personal","Home",206.16,476
3950,"2025-05-16",5,430,"Heather Powell","Heather@default.com",123456789,"11973 Dustin Lodge Apt. 333, Greenton, MS 34248","1984-12-22",15,"Source","Clothing",40.91,693
3951,"2024-06-30",5,230,"Christopher Crawford","Christopher@default.com",123456789,"954 Lambert Ford, Port Aaron, GA 88068","1990-10-19",42,"Probably","Beauty",304.39,355
3952,"2023-08-28",7,330,"Raymond Medina","Raymond@default.com",123456789,"75964 Daniel Dam Apt. 397, Ericfurt, KY 57691","1980-03-04",236,"Office","Clothing",107.38,644
3953,"2024-07-19",10,255,"Kayla Foster","Kayla@default.com",123456789,"900 Mason Avenue, Savannahburgh, CO 94693","1973-01-25",246,"Hand","Electronics",377.97,254
3954,"2023-08-24",5,427,"Lori Nelson","Lori@default.com",797687532,"67631 Johnson Drive, West Joshuaport, IL 93345","1972-01-16",233,"Wife","Books",206.76,503
3955,"2024-02-24",6,938,"Patrick Perry","Patrick@default.com",123456789,"3361 Smith Canyon Suite 333, New Steven, ID 82991","1969-05-07",138,"Watch","Home",39.64,811
3956,"2023-09-21",10,738,"James Pierce","James@default.com",123456789,"668 Caldwell Loaf, Wilsonton, SD 28513","1981-09-20",3,"Suffer","Books",212.52,117
3957,"2024-02-07",7,328,"Maria Gill","Maria@default.com",123456789,"28415 Young Mission Suite 694, Reynoldstown, TX 27039","1973-05-26",169,"This","Electronics",46.97,122
3958,"2025-03-14",5,278,"Megan Martinez","Megan@default.com",123456789,"USCGC Rios, FPO AP 27626","1978-02-17",23,"Unit","Home",441.03,77
3959,"2024-12-03",9,846,"Charles Santos","Charles@default.com",123456789,"4234 Ashley Trace, Bryantfort, MS 43821","1958-07-24",232,"Her","Home",36.79,410
3960,"2024-02-26",9,80,"Joe Murray","Joe@default.com",123456789,"4669 Miller Corners Suite 098, Michaelton, RI 03428","2005-10-26",167,"Often","Electronics",399.03,197
3961,"2024-11-27",4,586,"Christopher Cochran","Christopher@default.com",123456789,"PSC 2300, Box 8945, APO AE 41070","1960-05-16",292,"With","Electronics",80.43,608
