"order_id","quantity","order_date","flag_quantity","year_of_order","month_of_order","customer_id","name","email","gender","birthdate","type_customer","product_id","product_name","category","price","cost","new column","profit_margin","cost_ratio","price_range","payment_method","payment_status","payment_date","payment_group","pay_year","shipping_id","shipping_method","shipping_status","shipping_date","shipping_type_group"
"ORD12867",5,"2023-06-16","Valid",2023,6,"CUST1258","Denise Davenport","reesesamantha@smith-roth.com","Other","1984-09-08","Regular","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-06-20","Bank",2023,"SHP11867","Same Day","Delivered","2023-06-19","Fast"
"ORD12868",1,"2024-08-07","Valid",2024,8,"CUST1282","Jessica Garcia","jorge47@gmail.com","Other","1978-12-28","Loyal","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-08-07","Digital",2024,"SHP11868","Express","Delivered","2024-08-09","Fast"
"ORD12869",4,"2024-02-07","Valid",2024,2,"CUST1113","Crystal Johnson","adamsnorman@moore.com","Other","1990-02-24","Regular","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-02-08","Digital",2024,"SHP11869","Same Day","Cancelled","2024-02-12","Fast"
"ORD12870",2,"2025-06-30","Valid",2025,6,"CUST1362","Bryan Gomez","dannylambert@hotmail.com","Female","1975-04-08","New","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-07-01","Digital",2025,"SHP11870","Standard","Delivered","2025-07-01","Normal"
"ORD12871",4,"2025-04-01","Valid",2025,4,"CUST1039","Brittany Farmer","ufox@gmail.com","Other","1987-04-09","New","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-04-02","Digital",2025,"SHP11871","Express","In Transit","2025-04-05","Fast"
"ORD12872",4,"2024-02-13","Valid",2024,2,"CUST1485","Jonathan Glass Md","amandalopez@sandoval.net","Female","1998-12-31","New","PROD1009","Store","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-02-16","Bank",2024,"SHP11872","Standard","Delivered","2024-02-17","Normal"
"ORD12873",4,"2023-04-22","Valid",2023,4,"CUST1416","Gwendolyn Klein","christopher51@velazquez.org","Female","2002-09-03","Regular","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-04-22","Digital",2023,"SHP11873","Express","Delivered","2023-04-24","Fast"
"ORD12874",1,"2023-10-01","Valid",2023,10,"CUST1219","Bailey Duran Dds","huangkimberly@stokes.net","Male","1976-12-13","Loyal","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-10-02","Digital",2023,"SHP11874","Standard","Delivered","2023-10-05","Normal"
"ORD12875",1,"2024-02-11","Valid",2024,2,"CUST1128","Cameron Fisher","ttaylor@gmail.com","Other","1990-05-23","New","PROD1023","Water","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-02-14","Card",2024,"SHP11875","Same Day","Delivered","2024-02-14","Fast"
"ORD12876",2,"2024-01-08","Valid",2024,1,"CUST1007","Gina Moore","tanner82@hotmail.com","Female","2004-04-29","VIP","PROD1016","Word","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-01-09","Bank",2024,"SHP11876","Express","Delivered","2024-01-10","Fast"
"ORD12877",4,"2024-08-19","Valid",2024,8,"CUST1100","Sandra Aguilar","laura15@yahoo.com","Other","2001-10-03","Regular","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2024-08-21","Card",2024,"SHP11877","Same Day","Delivered","2024-08-20","Fast"
"ORD12878",1,"2024-10-12","Valid",2024,10,"CUST1415","Antonio Garcia","laurengutierrez@black-smith.com","Male","1990-03-10","New","PROD1015","Here","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-10-16","Digital",2024,"SHP11878","Same Day","Delivered","2024-10-13","Fast"
"ORD12879",2,"2023-02-08","Valid",2023,2,"CUST1379","Megan Nelson","padillaadrienne@yahoo.com","Other","1988-08-11","Loyal","PROD1015","Here","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2023-02-08","Digital",2023,"SHP11879","Standard","Delivered","2023-02-10","Normal"
"ORD12880",2,"2023-04-15","Valid",2023,4,"CUST1175","Alex Hernandez","angelagreene@mitchell.com","Male","1977-03-29","Loyal","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-04-19","Bank",2023,"SHP11880","Express","Delivered","2023-04-19","Fast"
"ORD12881",4,"2023-11-20","Valid",2023,11,"CUST1106","Sharon Cherry","karenmarquez@hickman-evans.org","Male","1977-02-15","VIP","PROD1038","Face","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-11-24","Digital",2023,"SHP11881","Same Day","Delivered","2023-11-24","Fast"
"ORD12882",3,"2025-03-03","Valid",2025,3,"CUST1100","Sandra Aguilar","laura15@yahoo.com","Other","2001-10-03","Regular","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-03-05","Bank",2025,"SHP11882","Standard","Delivered","2025-03-04","Normal"
"ORD12883",4,"2024-02-18","Valid",2024,2,"CUST1259","Mrs. Kristen Reyes","megan13@gmail.com","Male","2005-04-13","New","PROD1042","Network","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-02-20","Digital",2024,"SHP11883","Standard","Delivered","2024-02-21","Normal"
"ORD12884",3,"2024-03-04","Valid",2024,3,"CUST1477","Judith Carter","bgross@vincent.com","Female","1996-09-19","VIP","PROD1023","Water","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-03-06","Bank",2024,"SHP11884","Standard","Delivered","2024-03-10","Normal"
"ORD12885",2,"2024-09-26","Valid",2024,9,"CUST1453","Cynthia Vang","kelleyjacob@kim.biz","Female","1971-10-08","VIP","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-09-29","Digital",2024,"SHP11885","Express","In Transit","2024-09-30","Fast"
"ORD12886",1,"2024-12-30","Valid",2024,12,"CUST1365","Kenneth Lewis","louishayes@hopkins.org","Female","1985-12-08","Regular","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-12-31","Card",2024,"SHP11886","Express","Delivered","2025-01-02","Fast"
"ORD12887",5,"2025-06-07","Valid",2025,6,"CUST1245","Donna Landry","jeremy49@gmail.com","Other","1990-10-23","New","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-06-07","Digital",2025,"SHP11887","Standard","Delivered","2025-06-11","Normal"
"ORD12888",2,"2023-03-02","Valid",2023,3,"CUST1274","Joyce Bowen","gabrielle71@yahoo.com","Male","1993-02-16","Regular","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-03-04","Card",2023,"SHP11888","Express","Delivered","2023-03-08","Fast"
"ORD12889",1,"2024-09-03","Valid",2024,9,"CUST1031","James Ferrell","catherinerobertson@yahoo.com","Other","1981-08-30","VIP","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-09-03","Digital",2024,"SHP11889","Standard","Failed","2024-09-05","Normal"
"ORD12890",2,"2023-11-03","Valid",2023,11,"CUST1136","Robert Potter","larry73@webb.info","Female","1996-08-05","New","PROD1025","Ten","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-11-03","Digital",2023,"SHP11890","Express","Delivered","2023-11-08","Fast"
"ORD12891",4,"2023-12-20","Valid",2023,12,"CUST1011","Jamie Arnold","fernandodonovan@gmail.com","Other","1995-01-16","New","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-12-20","Digital",2023,"SHP11891","Express","Cancelled","2023-12-21","Fast"
"ORD12892",3,"2024-01-28","Valid",2024,1,"CUST1394","Tamara Davis","zbell@hotmail.com","Male","1994-09-18","Regular","PROD1049","Owner","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-01-30","Card",2024,"SHP11892","Standard","In Transit","2024-01-30","Normal"
"ORD12893",2,"2023-07-23","Valid",2023,7,"CUST1301","Heather Fields","daniel17@lynch.net","Male","1956-09-26","New","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-07-25","Digital",2023,"SHP11893","Standard","Delivered","2023-07-27","Normal"
"ORD12894",1,"2023-09-15","Valid",2023,9,"CUST1374","Charles Schultz","batesmelanie@hotmail.com","Female","1986-02-02","Loyal","PROD1030","Oil","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-09-16","Digital",2023,"SHP11894","Express","Delivered","2023-09-21","Fast"
"ORD12895",4,"2024-04-30","Valid",2024,4,"CUST1015","Brian Ramirez","frykelli@curtis-wang.biz","Male","1969-08-27","VIP","PROD1016","Word","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2024-05-02","Digital",2024,"SHP11895","Standard","Delivered","2024-05-01","Normal"
"ORD12896",5,"2024-05-31","Valid",2024,5,"CUST1128","Cameron Fisher","ttaylor@gmail.com","Other","1990-05-23","New","PROD1032","Final","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-06-02","Card",2024,"SHP11896","Standard","Delivered","2024-06-05","Normal"
"ORD12897",4,"2024-03-21","Valid",2024,3,"CUST1062","Connor West","franklinbond@wilson-harris.org","Female","2000-04-03","Regular","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-03-21","Digital",2024,"SHP11897","Standard","Delivered","2024-03-26","Normal"
"ORD12898",3,"2024-12-09","Valid",2024,12,"CUST1108","Evelyn Galvan","davisjesse@gmail.com","Male","2004-11-25","New","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-12-10","Card",2024,"SHP11898","Standard","Delivered","2024-12-15","Normal"
"ORD12899",4,"2023-06-29","Valid",2023,6,"CUST1374","Charles Schultz","batesmelanie@hotmail.com","Female","1986-02-02","Loyal","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-07-03","Digital",2023,"SHP11899","Express","Delivered","2023-07-05","Fast"
"ORD12900",5,"2023-12-08","Valid",2023,12,"CUST1020","Margaret Hawkins Dds","john14@wright-davis.com","Male","1963-07-16","New","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-12-10","Bank",2023,"SHP11900","Same Day","Delivered","2023-12-12","Fast"
"ORD12901",1,"2023-05-13","Valid",2023,5,"CUST1157","Jason Stein","tiffany44@adams.com","Male","2002-11-02","Regular","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-05-15","Card",2023,"SHP11901","Express","Delivered","2023-05-14","Fast"
"ORD12902",2,"2024-03-18","Valid",2024,3,"CUST1268","Cynthia Rowe","frank41@yahoo.com","Female","1956-04-29","VIP","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-03-22","Digital",2024,"SHP11902","Standard","Delivered","2024-03-22","Normal"
"ORD12903",3,"2025-04-15","Valid",2025,4,"CUST1161","Jennifer Adkins","meltonmelanie@gmail.com","Other","1995-03-06","Loyal","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-04-15","Bank",2025,"SHP11903","Standard","Delivered","2025-04-20","Normal"
"ORD12904",5,"2023-09-10","Valid",2023,9,"CUST1259","Mrs. Kristen Reyes","megan13@gmail.com","Male","2005-04-13","New","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-09-11","Bank",2023,"SHP11904","Express","Delivered","2023-09-12","Fast"
"ORD12905",3,"2023-09-22","Valid",2023,9,"CUST1411","Lisa Hunter","kspears@green.net","Female","1985-02-14","Loyal","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-09-22","Digital",2023,"SHP11905","Standard","Delivered","2023-09-24","Normal"
"ORD12906",4,"2023-04-03","Valid",2023,4,"CUST1101","Cameron Parker","veronicaperez@hotmail.com","Other","1962-02-11","VIP","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-04-06","Bank",2023,"SHP11906","Express","Delivered","2023-04-06","Fast"
"ORD12907",3,"2024-10-23","Valid",2024,10,"CUST1222","Elizabeth Oliver Dds","brittanydrake@howard.com","Female","1963-07-06","New","PROD1023","Water","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-10-25","Card",2024,"SHP11907","Same Day","Delivered","2024-10-28","Fast"
"ORD12908",5,"2024-02-15","Valid",2024,2,"CUST1058","Brent Jordan","fowlershelia@yahoo.com","Other","2001-02-20","Loyal","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-02-18","Card",2024,"SHP11908","Standard","Delivered","2024-02-20","Normal"
"ORD12909",2,"2023-05-18","Valid",2023,5,"CUST1246","Krista Gibson","millermaurice@gutierrez.com","Other","2003-07-02","VIP","PROD1043","Determine","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-05-20","Bank",2023,"SHP11909","Same Day","Delivered","2023-05-22","Fast"
"ORD12910",2,"2023-07-27","Valid",2023,7,"CUST1127","Jason Powell","bentonsteven@clark.com","Male","1999-09-12","New","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-07-30","Digital",2023,"SHP11910","Same Day","Delivered","2023-07-30","Fast"
"ORD12911",3,"2024-09-28","Valid",2024,9,"CUST1282","Jessica Garcia","jorge47@gmail.com","Other","1978-12-28","Loyal","PROD1025","Ten","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-10-02","Card",2024,"SHP11911","Standard","Cancelled","2024-10-04","Normal"
"ORD12912",1,"2025-01-15","Valid",2025,1,"CUST1324","Natalie Bautista","ylewis@love.biz","Other","2007-05-13","VIP","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-01-17","Card",2025,"SHP11912","Standard","Delivered","2025-01-18","Normal"
"ORD12913",3,"2024-07-26","Valid",2024,7,"CUST1024","Matthew Foster","pwagner@aguilar.com","Male","1993-06-06","Regular","PROD1039","Girl","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-07-28","Digital",2024,"SHP11913","Express","Delivered","2024-07-27","Fast"
"ORD12914",4,"2023-11-03","Valid",2023,11,"CUST1130","Elizabeth Kelley","iaguilar@hotmail.com","Other","1971-12-05","Loyal","PROD1049","Owner","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-11-06","Digital",2023,"SHP11914","Express","In Transit","2023-11-07","Fast"
"ORD12915",2,"2023-09-23","Valid",2023,9,"CUST1352","Kerry Chavez Dds","brownlaura@jones.biz","Other","1992-06-29","VIP","PROD1042","Network","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-09-24","Bank",2023,"SHP11915","Standard","Delivered","2023-09-29","Normal"
"ORD12916",2,"2024-10-07","Valid",2024,10,"CUST1195","Allen Rosales","kellymueller@hotmail.com","Female","1992-04-22","VIP","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-10-10","Digital",2024,"SHP11916","Express","Delivered","2024-10-13","Fast"
"ORD12917",2,"2023-11-14","Valid",2023,11,"CUST1280","Amanda Jones","ruizjoyce@hotmail.com","Other","2001-04-26","New","PROD1044","Safe","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-11-16","Digital",2023,"SHP11917","Same Day","In Transit","2023-11-16","Fast"
"ORD12918",1,"2023-04-23","Valid",2023,4,"CUST1403","Kathleen Webster","martintamara@gmail.com","Other","2002-12-16","Regular","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-04-25","Digital",2023,"SHP11918","Same Day","Delivered","2023-04-24","Fast"
"ORD12919",1,"2025-06-19","Valid",2025,6,"CUST1417","Carrie Wright","staceyvega@gmail.com","Female","1980-09-05","Regular","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Pending","2025-06-20","Digital",2025,"SHP11919","Standard","Delivered","2025-06-22","Normal"
"ORD12920",5,"2024-01-13","Valid",2024,1,"CUST1153","Devon Flores","pgarcia@evans.info","Other","1980-11-05","Regular","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-01-13","Digital",2024,"SHP11920","Express","Delivered","2024-01-15","Fast"
"ORD12921",3,"2024-03-29","Valid",2024,3,"CUST1381","Paul Wilson","nicholas38@gomez-parrish.info","Other","1966-10-11","Loyal","PROD1041","Job","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-03-30","Digital",2024,"SHP11921","Standard","Delivered","2024-04-03","Normal"
"ORD12922",3,"2023-07-10","Valid",2023,7,"CUST1132","Mary Marshall","mackdiane@jackson-salazar.org","Male","1958-08-20","New","PROD1026","Author","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-07-10","Digital",2023,"SHP11922","Same Day","Cancelled","2023-07-14","Fast"
"ORD12923",4,"2025-06-09","Valid",2025,6,"CUST1226","Kirk Carter","hernandezjanet@schroeder.com","Female","1994-01-30","Regular","PROD1048","Boy","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-06-11","Digital",2025,"SHP11923","Standard","In Transit","2025-06-12","Normal"
"ORD12924",2,"2024-03-15","Valid",2024,3,"CUST1188","Madison Poole","ddixon@yahoo.com","Female","1988-08-26","VIP","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-03-19","Digital",2024,"SHP11924","Standard","Delivered","2024-03-20","Normal"
